id,role,payment_status,trade_completed,joined_at,read_at,user_id,group_board_id
2014,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,192,333
2015,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,123,333
2016,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,154,333
2017,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,105,333
2018,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,81,333
2019,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,333
2020,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,108,333
2021,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,195,333
2022,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,333
2023,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,333
2024,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,175,333
2025,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,77,333
2026,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,146,333
2027,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,53,334
2028,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,133,334
2029,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,140,334
2030,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,105,334
2031,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,99,334
2032,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,334
2033,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,123,334
2034,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,183,334
2035,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,165,334
2036,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,334
2037,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,136,334
2038,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,334
2039,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,168,334
2040,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,140,335
2041,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,198,335
2042,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,154,335
2043,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,123,335
2044,L,PAID,1,2025.6.13 22:00,,126,336
2045,P,UNPAID,0,2025.6.13 22:00,,111,336
2046,P,UNPAID,0,2025.6.13 22:00,,152,336
2047,P,UNPAID,0,2025.6.13 22:00,,4,336
2048,P,UNPAID,0,2025.6.13 22:00,,191,336
2049,P,UNPAID,0,2025.6.13 22:00,,92,336
2050,P,UNPAID,0,2025.6.13 22:00,,131,336
2051,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,133,336
2052,P,UNPAID,0,2025.6.13 22:00,,172,336
2053,P,UNPAID,0,2025.6.13 22:00,,77,336
2054,L,PAID,1,2025.6.13 22:00,,5,337
2055,P,UNPAID,0,2025.6.13 22:00,,140,337
2056,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,14,337
2057,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,18,337
2058,L,PAID,1,2025.6.13 22:00,,106,338
2059,P,UNPAID,0,2025.6.13 22:00,,195,338
2060,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,133,338
2061,P,UNPAID,0,2025.6.13 22:00,,152,338
2062,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,81,338
2063,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,123,338
2064,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,77,338
2065,L,PAID,1,2025.6.13 22:00,,9,339
2066,P,UNPAID,0,2025.6.13 22:00,,179,339
2067,P,UNPAID,0,2025.6.13 22:00,,43,339
2068,P,UNPAID,0,2025.6.13 22:00,,133,339
2069,P,UNPAID,0,2025.6.13 22:00,,195,339
2070,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,103,340
2071,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,147,340
2072,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,172,340
2073,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,165,340
2074,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,111,340
2075,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,119,340
2076,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,140,340
2077,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,10,340
2078,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,99,340
2079,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,123,340
2080,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,178,340
2081,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,81,340
2082,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,17,340
2083,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,92,341
2084,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,341
2085,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,341
2086,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,341
2087,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,179,341
2088,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,188,341
2089,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,341
2090,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,341
2091,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,43,341
2092,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,341
2093,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,133,341
2094,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,175,341
2095,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,17,341
2096,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,123,341
2097,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,16,342
2098,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,133,342
2099,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,172,342
2100,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,147,342
2101,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,99,342
2102,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,119,342
2103,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,179,342
2104,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,10,342
2105,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,105,342
2106,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,131,342
2107,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,140,342
2108,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,154,342
2109,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,111,342
2110,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,81,342
2111,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,18,342
2112,L,PAID,1,2025.6.13 22:00,,31,343
2113,P,UNPAID,0,2025.6.13 22:00,,179,343
2114,P,UNPAID,0,2025.6.13 22:00,,4,343
2115,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,191,343
2116,P,UNPAID,0,2025.6.13 22:00,,172,343
2117,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,152,343
2118,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,140,343
2119,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,18,343
2120,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,92,343
2121,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,36,344
2122,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,123,344
2123,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,183,344
2124,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,105,344
2125,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,344
2126,L,PAID,1,2025.6.13 22:00,,199,345
2127,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,179,345
2128,P,UNPAID,0,2025.6.13 22:00,,140,345
2129,P,UNPAID,0,2025.6.13 22:00,,133,345
2130,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,172,345
2131,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,123,345
2132,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,18,345
2133,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,43,345
2134,P,UNPAID,0,2025.6.13 22:00,,165,345
2135,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,92,345
2136,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,50,346
2137,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,123,346
2138,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,105,346
2139,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,154,346
2140,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,81,346
2141,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,165,346
2142,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,346
2143,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,175,346
2144,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,346
2145,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,198,346
2146,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,195,346
2147,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,140,346
2148,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,346
2149,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,80,346
2150,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,346
2151,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,128,347
2152,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,105,347
2153,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,43,347
2154,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,111,347
2155,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,198,347
2156,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,140,347
2157,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,165,347
2158,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,141,348
2159,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,348
2160,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,195,348
2161,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,123,348
2162,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,348
2163,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,81,348
2164,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,105,348
2165,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,179,348
2166,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,348
2167,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,133,348
2168,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,348
2169,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,17,348
2170,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,348
2171,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,188,348
2172,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,10,348
2173,L,PAID,1,2025.6.13 22:00,,26,349
2174,P,UNPAID,0,2025.6.13 22:00,,198,349
2175,P,UNPAID,0,2025.6.13 22:00,,179,349
2176,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,111,349
2177,L,PAID,1,2025.6.13 22:00,,112,350
2178,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,131,350
2179,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,175,350
2180,P,UNPAID,0,2025.6.13 22:00,,140,350
2181,P,UNPAID,0,2025.6.13 22:00,,123,350
2182,L,PAID,1,2025.6.13 22:00,,108,351
2183,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,140,351
2184,L,PAID,1,2025.6.13 22:00,,149,352
2185,P,UNPAID,0,2025.6.13 22:00,,172,352
2186,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,195,352
2187,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,164,353
2188,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,353
2189,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,353
2190,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,123,353
2191,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,36,354
2192,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,140,354
2193,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,111,354
2194,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,188,354
2195,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,105,354
2196,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,175,354
2197,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,131,354
2198,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,154,354
2199,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,10,354
2200,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,136,354
2201,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,172,354
2202,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,198,354
2203,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,152,354
2204,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,123,354
2205,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,165,354
2206,L,PAID,1,2025.6.13 22:00,,12,355
2207,P,UNPAID,0,2025.6.13 22:00,,133,355
2208,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,198,355
2209,P,UNPAID,0,2025.6.13 22:00,,140,355
2210,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,105,355
2211,L,PAID,1,2025.6.13 22:00,,144,356
2212,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,198,356
2213,P,UNPAID,0,2025.6.13 22:00,,111,356
2214,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,165,356
2215,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,172,356
2216,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,140,356
2217,P,UNPAID,0,2025.6.13 22:00,,18,356
2218,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,175,356
2219,P,UNPAID,0,2025.6.13 22:00,,4,356
2220,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,152,356
2221,P,UNPAID,0,2025.6.13 22:00,,191,356
2222,P,UNPAID,0,2025.6.13 22:00,,81,356
2223,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,123,356
2224,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,131,356
2225,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,127,357
2226,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,357
2227,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,357
2228,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,357
2229,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,10,357
2230,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,357
2231,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,357
2232,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,43,357
2233,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,357
2234,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,195,357
2235,L,PAID,1,2025.6.13 22:00,,155,358
2236,P,UNPAID,0,2025.6.13 22:00,,111,358
2237,P,UNPAID,0,2025.6.13 22:00,,10,358
2238,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,4,358
2239,L,PAID,1,2025.6.13 22:00,,141,359
2240,P,UNPAID,0,2025.6.13 22:00,,10,359
2241,P,UNPAID,0,2025.6.13 22:00,,179,359
2242,P,UNPAID,0,2025.6.13 22:00,,165,359
2243,P,UNPAID,0,2025.6.13 22:00,,131,359
2244,P,UNPAID,0,2025.6.13 22:00,,43,359
2245,P,UNPAID,0,2025.6.13 22:00,,175,359
2246,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,111,359
2247,P,UNPAID,0,2025.6.13 22:00,,18,359
2248,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,198,359
2249,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,57,360
2250,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,10,360
2251,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,360
2252,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,360
2253,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,175,360
2254,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,140,360
2255,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,154,360
2256,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,179,360
2257,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,195,360
2258,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,123,360
2259,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,360
2260,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,360
2261,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,360
2262,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,81,360
2263,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,104,361
2264,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,105,361
2265,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,140,361
2266,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,131,361
2267,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,361
2268,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,195,361
2269,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,152,361
2270,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,123,361
2271,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,133,361
2272,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,81,361
2273,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,361
2274,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,18,361
2275,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,115,361
2276,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,124,361
2277,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,19,361
2278,L,PAID,1,2025.6.13 22:00,,56,362
2279,P,UNPAID,0,2025.6.13 22:00,,28,362
2280,P,UNPAID,0,2025.6.13 22:00,,167,362
2281,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,61,362
2282,L,PAID,1,2025.6.13 22:00,,159,363
2283,P,UNPAID,0,2025.6.13 22:00,,166,363
2284,P,UNPAID,0,2025.6.13 22:00,,72,363
2285,P,UNPAID,0,2025.6.13 22:00,,2,363
2286,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,191,363
2287,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,115,363
2288,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,37,363
2289,P,UNPAID,0,2025.6.13 22:00,,89,363
2290,P,UNPAID,0,2025.6.13 22:00,,24,363
2291,P,UNPAID,0,2025.6.13 22:00,,48,363
2292,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,9,364
2293,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,364
2294,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,69,364
2295,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,138,364
2296,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,108,364
2297,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,116,364
2298,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,122,364
2299,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,174,364
2300,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,169,364
2301,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,26,364
2302,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,183,364
2303,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,90,364
2304,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,184,364
2305,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,144,365
2306,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,160,365
2307,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,104,365
2308,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,180,365
2309,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,81,365
2310,L,PAID,1,2025.6.13 22:00,,78,366
2311,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,42,366
2312,P,UNPAID,0,2025.6.13 22:00,,22,366
